repository,instance_id,sample_id,smell,stage,reason,detail,timestamp
git@github.com:epam/DLab.git,,,,clone,clone_failed,"Cloning into '/Users/praffulg/Downloads/Neelam paper/cache/repos/epam__DLab'...
remote: Repository not found.
fatal: repository 'https://github.com/epam/DLab.git/' not found",2026-09-03T23:59:27
git@github.com:salesforce/Argus.git,,,,clone,clone_failed,"Cloning into '/Users/praffulg/Downloads/Neelam paper/cache/repos/salesforce__Argus'...
remote: Repository not found.
fatal: repository 'https://github.com/salesforce/Argus.git/' not found",2026-09-04T00:04:34
git@github.com:apache/ctakes.git,4472442::blob,4472442.0,blob,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4472442::data class,4472442.0,data class,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4472450::blob,4472450.0,blob,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4472450::data class,4472450.0,data class,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4473015::feature envy,4473015.0,feature envy,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4473015::long method,4473015.0,long method,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4473448::blob,4473448.0,blob,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4473448::data class,4473448.0,data class,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4473720::feature envy,4473720.0,feature envy,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4473720::long method,4473720.0,long method,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4474548::feature envy,4474548.0,feature envy,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4474548::long method,4474548.0,long method,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4475154::feature envy,4475154.0,feature envy,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4475154::long method,4475154.0,long method,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4479629::blob,4479629.0,blob,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4479629::data class,4479629.0,data class,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4480837::blob,4480837.0,blob,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4480837::data class,4480837.0,data class,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4486552::feature envy,4486552.0,feature envy,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4486552::long method,4486552.0,long method,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4487855::blob,4487855.0,blob,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4487855::data class,4487855.0,data class,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4488901::feature envy,4488901.0,feature envy,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4488901::long method,4488901.0,long method,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4490338::feature envy,4490338.0,feature envy,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4490338::long method,4490338.0,long method,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4491039::blob,4491039.0,blob,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4491039::data class,4491039.0,data class,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4491391::feature envy,4491391.0,feature envy,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4491391::long method,4491391.0,long method,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4493181::blob,4493181.0,blob,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4493181::data class,4493181.0,data class,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4493485::feature envy,4493485.0,feature envy,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4493485::long method,4493485.0,long method,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4494161::feature envy,4494161.0,feature envy,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/ctakes.git,4494161::long method,4494161.0,long method,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: remote error: upload-pack: not our ref 79be3ba2833857714bb301449f021cca36f373e6
fatal: unable to read tree (79be3ba2833857714bb301449f021cca36f373e6)",2026-09-05T08:42:30
git@github.com:apache/uima-ruta.git,5820419::feature envy,5820419.0,feature envy,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 08efb111a775b4ba01cf048ac699aa9c22188325
fatal: remote error: upload-pack: not our ref 08efb111a775b4ba01cf048ac699aa9c22188325
fatal: remote error: upload-pack: not our ref 08efb111a775b4ba01cf048ac699aa9c22188325
fatal: remote error: upload-pack: not our ref 08efb111a775b4ba01cf048ac699aa9c22188325
fatal: unable to read tree (08efb111a775b4ba01cf048ac699aa9c22188325)",2026-09-05T08:42:53
git@github.com:apache/uima-ruta.git,5820419::long method,5820419.0,long method,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 08efb111a775b4ba01cf048ac699aa9c22188325
fatal: remote error: upload-pack: not our ref 08efb111a775b4ba01cf048ac699aa9c22188325
fatal: remote error: upload-pack: not our ref 08efb111a775b4ba01cf048ac699aa9c22188325
fatal: remote error: upload-pack: not our ref 08efb111a775b4ba01cf048ac699aa9c22188325
fatal: unable to read tree (08efb111a775b4ba01cf048ac699aa9c22188325)",2026-09-05T08:42:53
git@github.com:apache/uima-ruta.git,5820518::blob,5820518.0,blob,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 08efb111a775b4ba01cf048ac699aa9c22188325
fatal: remote error: upload-pack: not our ref 08efb111a775b4ba01cf048ac699aa9c22188325
fatal: remote error: upload-pack: not our ref 08efb111a775b4ba01cf048ac699aa9c22188325
fatal: remote error: upload-pack: not our ref 08efb111a775b4ba01cf048ac699aa9c22188325
fatal: unable to read tree (08efb111a775b4ba01cf048ac699aa9c22188325)",2026-09-05T08:42:53
git@github.com:apache/uima-ruta.git,5820518::data class,5820518.0,data class,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 08efb111a775b4ba01cf048ac699aa9c22188325
fatal: remote error: upload-pack: not our ref 08efb111a775b4ba01cf048ac699aa9c22188325
fatal: remote error: upload-pack: not our ref 08efb111a775b4ba01cf048ac699aa9c22188325
fatal: remote error: upload-pack: not our ref 08efb111a775b4ba01cf048ac699aa9c22188325
fatal: unable to read tree (08efb111a775b4ba01cf048ac699aa9c22188325)",2026-09-05T08:42:53
git@github.com:apache/uima-ruta.git,5822090::blob,5822090.0,blob,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 08efb111a775b4ba01cf048ac699aa9c22188325
fatal: remote error: upload-pack: not our ref 08efb111a775b4ba01cf048ac699aa9c22188325
fatal: remote error: upload-pack: not our ref 08efb111a775b4ba01cf048ac699aa9c22188325
fatal: remote error: upload-pack: not our ref 08efb111a775b4ba01cf048ac699aa9c22188325
fatal: unable to read tree (08efb111a775b4ba01cf048ac699aa9c22188325)",2026-09-05T08:42:53
git@github.com:apache/uima-ruta.git,5822090::data class,5822090.0,data class,complexity,checkout_failed,"fatal: remote error: upload-pack: not our ref 08efb111a775b4ba01cf048ac699aa9c22188325
fatal: remote error: upload-pack: not our ref 08efb111a775b4ba01cf048ac699aa9c22188325
fatal: remote error: upload-pack: not our ref 08efb111a775b4ba01cf048ac699aa9c22188325
fatal: remote error: upload-pack: not our ref 08efb111a775b4ba01cf048ac699aa9c22188325
fatal: unable to read tree (08efb111a775b4ba01cf048ac699aa9c22188325)",2026-09-05T08:42:53
