repository,instance_id,sample_id,smell,stage,reason,detail,timestamp
git@github.com:apache/calcite.git,4137834::long method,4137834,long method,complexity,no_join_match,code_name='org.apache.calcite.adapter.jdbc.JdbcRules.JdbcProject#computeSelfCost RelOptPlanner|RelMetadataQuery' path='/core/src/main/java/org/apache/calcite/adapter/jdbc/JdbcRules.java',2026-09-03T23:11:59
git@github.com:apache/calcite.git,4138124::feature envy,4138124,feature envy,complexity,no_join_match,code_name='org.apache.calcite.sql.validate.SqlValidatorImpl.Expander#visit SqlIdentifier' path='/core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorImpl.java',2026-09-03T23:11:59
git@github.com:apache/calcite.git,4138124::long method,4138124,long method,complexity,no_join_match,code_name='org.apache.calcite.sql.validate.SqlValidatorImpl.Expander#visit SqlIdentifier' path='/core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorImpl.java',2026-09-03T23:11:59
git@github.com:apache/calcite.git,4139640::feature envy,4139640,feature envy,complexity,no_join_match,code_name='org.apache.calcite.schema.impl.ModifiableViewTable.ModifiableViewTableInitializerExpressionFactory#generationStrategy RelOptTable|int' path='/core/src/main/java/org/apache/calcite/schema/impl/ModifiableViewTable.java',2026-09-03T23:11:59
git@github.com:apache/calcite.git,4139640::long method,4139640,long method,complexity,no_join_match,code_name='org.apache.calcite.schema.impl.ModifiableViewTable.ModifiableViewTableInitializerExpressionFactory#generationStrategy RelOptTable|int' path='/core/src/main/java/org/apache/calcite/schema/impl/ModifiableViewTable.java',2026-09-03T23:11:59
git@github.com:apache/calcite.git,4139979::blob,4139979,blob,complexity,no_join_match,code_name='org.apache.calcite.rel.core.RelFactories.CorrelateFactoryImpl' path='/core/src/main/java/org/apache/calcite/rel/core/RelFactories.java',2026-09-03T23:11:59
git@github.com:apache/calcite.git,4139979::data class,4139979,data class,complexity,no_join_match,code_name='org.apache.calcite.rel.core.RelFactories.CorrelateFactoryImpl' path='/core/src/main/java/org/apache/calcite/rel/core/RelFactories.java',2026-09-03T23:11:59
git@github.com:apache/calcite.git,4140046::feature envy,4140046,feature envy,complexity,no_join_match,code_name='org.apache.calcite.rel.rules.ReduceDecimalsRule.RexExpander#makeMultiply RexNode|RexNode' path='/core/src/main/java/org/apache/calcite/rel/rules/ReduceDecimalsRule.java',2026-09-03T23:11:59
git@github.com:apache/calcite.git,4140046::long method,4140046,long method,complexity,no_join_match,code_name='org.apache.calcite.rel.rules.ReduceDecimalsRule.RexExpander#makeMultiply RexNode|RexNode' path='/core/src/main/java/org/apache/calcite/rel/rules/ReduceDecimalsRule.java',2026-09-03T23:11:59
git@github.com:apache/calcite.git,4140191::feature envy,4140191,feature envy,complexity,no_join_match,"code_name='org.apache.calcite.linq4j.QueryableDefaults.selectManyN Queryable<T>|FunctionExpression<Function2<T, Integer, Enumerable<TResult>>>' path='/linq4j/src/main/java/org/apache/calcite/linq4j/QueryableDefaults.java'",2026-09-03T23:11:59
git@github.com:apache/calcite.git,4140191::long method,4140191,long method,complexity,no_join_match,"code_name='org.apache.calcite.linq4j.QueryableDefaults.selectManyN Queryable<T>|FunctionExpression<Function2<T, Integer, Enumerable<TResult>>>' path='/linq4j/src/main/java/org/apache/calcite/linq4j/QueryableDefaults.java'",2026-09-03T23:11:59
git@github.com:apache/calcite.git,4140914::feature envy,4140914,feature envy,complexity,no_join_match,code_name='org.apache.calcite.jdbc.CalciteSchema.SchemaPlusImpl#getFunctions String' path='/core/src/main/java/org/apache/calcite/jdbc/CalciteSchema.java',2026-09-03T23:11:59
git@github.com:apache/calcite.git,4140914::long method,4140914,long method,complexity,no_join_match,code_name='org.apache.calcite.jdbc.CalciteSchema.SchemaPlusImpl#getFunctions String' path='/core/src/main/java/org/apache/calcite/jdbc/CalciteSchema.java',2026-09-03T23:11:59
git@github.com:apache/calcite.git,4141778::blob,4141778,blob,complexity,no_join_match,code_name='org.apache.calcite.adapter.jdbc.JdbcRules.JdbcValues' path='/core/src/main/java/org/apache/calcite/adapter/jdbc/JdbcRules.java',2026-09-03T23:11:59
git@github.com:apache/calcite.git,4141778::data class,4141778,data class,complexity,no_join_match,code_name='org.apache.calcite.adapter.jdbc.JdbcRules.JdbcValues' path='/core/src/main/java/org/apache/calcite/adapter/jdbc/JdbcRules.java',2026-09-03T23:11:59
git@github.com:apache/calcite.git,4142085::blob,4142085,blob,complexity,no_join_match,code_name='org.apache.calcite.sql.SqlDialect.Context' path='/core/src/main/java/org/apache/calcite/sql/SqlDialect.java',2026-09-03T23:11:59
git@github.com:apache/calcite.git,4142085::data class,4142085,data class,complexity,no_join_match,code_name='org.apache.calcite.sql.SqlDialect.Context' path='/core/src/main/java/org/apache/calcite/sql/SqlDialect.java',2026-09-03T23:11:59
git@github.com:apache/directory-kerby.git,4301198::feature envy,4301198,feature envy,complexity,no_join_match,code_name='org.apache.kerby.x509.type.BasicConstraints#getValue' path='/kerby-pkix/src/main/java/org/apache/kerby/x509/type/BasicConstraints.java',2026-09-03T23:12:07
git@github.com:apache/directory-kerby.git,4301198::long method,4301198,long method,complexity,no_join_match,code_name='org.apache.kerby.x509.type.BasicConstraints#getValue' path='/kerby-pkix/src/main/java/org/apache/kerby/x509/type/BasicConstraints.java',2026-09-03T23:12:07
git@github.com:apache/directory-kerby.git,4301650::feature envy,4301650,feature envy,complexity,no_join_match,code_name='org.apache.kerby.kerberos.kerb.type.base.EncryptedData#getName' path='/kerby-kerb/kerb-core/src/main/java/org/apache/kerby/kerberos/kerb/type/base/EncryptedData.java',2026-09-03T23:12:07
git@github.com:apache/directory-kerby.git,4301650::long method,4301650,long method,complexity,no_join_match,code_name='org.apache.kerby.kerberos.kerb.type.base.EncryptedData#getName' path='/kerby-kerb/kerb-core/src/main/java/org/apache/kerby/kerberos/kerb/type/base/EncryptedData.java',2026-09-03T23:12:07
git@github.com:apache/directory-kerby.git,4301991::feature envy,4301991,feature envy,complexity,no_join_match,code_name='org.apache.kerby.kerberos.kerb.type.ad.ADIntendedForApplicationClass.IntendedForApplicationClass#getAuthzData' path='/kerby-kerb/kerb-core/src/main/java/org/apache/kerby/kerberos/kerb/type/ad/ADIntendedForApplicationClass.java',2026-09-03T23:12:07
git@github.com:apache/directory-kerby.git,4301991::long method,4301991,long method,complexity,no_join_match,code_name='org.apache.kerby.kerberos.kerb.type.ad.ADIntendedForApplicationClass.IntendedForApplicationClass#getAuthzData' path='/kerby-kerb/kerb-core/src/main/java/org/apache/kerby/kerberos/kerb/type/ad/ADIntendedForApplicationClass.java',2026-09-03T23:12:07
git@github.com:apache/fop.git,4564618::feature envy,4564618,feature envy,complexity,no_join_match,code_name='org.apache.fop.afp.AFPPaintingState.AFPData#clone' path='/fop-core/src/main/java/org/apache/fop/afp/AFPPaintingState.java',2026-09-03T23:12:21
git@github.com:apache/fop.git,4564618::long method,4564618,long method,complexity,no_join_match,code_name='org.apache.fop.afp.AFPPaintingState.AFPData#clone' path='/fop-core/src/main/java/org/apache/fop/afp/AFPPaintingState.java',2026-09-03T23:12:21
git@github.com:apache/fop.git,4567462::blob,4567462,blob,complexity,no_join_match,code_name='org.apache.fop.render.intermediate.IFParser.Handler.DocumentTrailerHandler' path='/fop-core/src/main/java/org/apache/fop/render/intermediate/IFParser.java',2026-09-03T23:12:21
git@github.com:apache/fop.git,4567462::data class,4567462,data class,complexity,no_join_match,code_name='org.apache.fop.render.intermediate.IFParser.Handler.DocumentTrailerHandler' path='/fop-core/src/main/java/org/apache/fop/render/intermediate/IFParser.java',2026-09-03T23:12:21
git@github.com:apache/fop.git,4572175::blob,4572175,blob,complexity,no_join_match,code_name='org.apache.fop.render.intermediate.IFParser.Handler.DocumentHeaderHandler' path='/fop-core/src/main/java/org/apache/fop/render/intermediate/IFParser.java',2026-09-03T23:12:21
git@github.com:apache/fop.git,4572175::data class,4572175,data class,complexity,no_join_match,code_name='org.apache.fop.render.intermediate.IFParser.Handler.DocumentHeaderHandler' path='/fop-core/src/main/java/org/apache/fop/render/intermediate/IFParser.java',2026-09-03T23:12:21
git@github.com:apache/fop.git,4572409::feature envy,4572409,feature envy,complexity,no_join_match,code_name='org.apache.fop.complexscripts.fonts.GlyphSubstitutionTable.ReverseChainedSingleSubtable.create String|int|int|int|GlyphCoverageTable|List' path='/fop-core/src/main/java/org/apache/fop/complexscripts/fonts/GlyphSubstitutionTable.java',2026-09-03T23:12:21
git@github.com:apache/fop.git,4572409::long method,4572409,long method,complexity,no_join_match,code_name='org.apache.fop.complexscripts.fonts.GlyphSubstitutionTable.ReverseChainedSingleSubtable.create String|int|int|int|GlyphCoverageTable|List' path='/fop-core/src/main/java/org/apache/fop/complexscripts/fonts/GlyphSubstitutionTable.java',2026-09-03T23:12:21
git@github.com:apache/fop.git,4578782::feature envy,4578782,feature envy,complexity,no_join_match,code_name='org.apache.fop.pdf.PDFDocument.CompressedTrailerOutputHelper#outputCrossReferenceObject OutputStream|TrailerDictionary|int|int|int' path='/fop-core/src/main/java/org/apache/fop/pdf/PDFDocument.java',2026-09-03T23:12:21
git@github.com:apache/fop.git,4578782::long method,4578782,long method,complexity,no_join_match,code_name='org.apache.fop.pdf.PDFDocument.CompressedTrailerOutputHelper#outputCrossReferenceObject OutputStream|TrailerDictionary|int|int|int' path='/fop-core/src/main/java/org/apache/fop/pdf/PDFDocument.java',2026-09-03T23:12:21
git@github.com:apache/fop.git,4582889::feature envy,4582889,feature envy,complexity,no_join_match,code_name='org.apache.fop.area.AreaTreeParser.Handler#startElement String|String|String|Attributes' path='/fop-core/src/main/java/org/apache/fop/area/AreaTreeParser.java',2026-09-03T23:12:21
git@github.com:apache/fop.git,4582889::long method,4582889,long method,complexity,no_join_match,code_name='org.apache.fop.area.AreaTreeParser.Handler#startElement String|String|String|Attributes' path='/fop-core/src/main/java/org/apache/fop/area/AreaTreeParser.java',2026-09-03T23:12:21
git@github.com:apache/fop.git,4583764::feature envy,4583764,feature envy,complexity,no_join_match,code_name='org.apache.fop.layoutmgr.inline.TextLayoutManager.TextAreaBuilder#addLetterAdjust GlyphMapping' path='/fop-core/src/main/java/org/apache/fop/layoutmgr/inline/TextLayoutManager.java',2026-09-03T23:12:21
git@github.com:apache/fop.git,4583764::long method,4583764,long method,complexity,no_join_match,code_name='org.apache.fop.layoutmgr.inline.TextLayoutManager.TextAreaBuilder#addLetterAdjust GlyphMapping' path='/fop-core/src/main/java/org/apache/fop/layoutmgr/inline/TextLayoutManager.java',2026-09-03T23:12:21
git@github.com:apache/fop.git,4586915::blob,4586915,blob,complexity,no_join_match,code_name='org.apache.fop.render.intermediate.BorderPainter.Corner' path='/fop-core/src/main/java/org/apache/fop/render/intermediate/BorderPainter.java',2026-09-03T23:12:21
git@github.com:apache/fop.git,4586915::data class,4586915,data class,complexity,no_join_match,code_name='org.apache.fop.render.intermediate.BorderPainter.Corner' path='/fop-core/src/main/java/org/apache/fop/render/intermediate/BorderPainter.java',2026-09-03T23:12:21
git@github.com:apache/nifi-minifi.git,5202532::feature envy,5202532,feature envy,complexity,no_join_match,code_name='org.apache.nifi.minifi.status.StatusConfigReporter.RequestItem.RequestItem String' path='/minifi-nar-bundles/minifi-framework-bundle/minifi-framework/minifi-framework-core/src/main/java/org/apache/nifi/minifi/status/StatusConfigReporter.java',2026-09-03T23:12:30
git@github.com:apache/nifi-minifi.git,5202532::long method,5202532,long method,complexity,no_join_match,code_name='org.apache.nifi.minifi.status.StatusConfigReporter.RequestItem.RequestItem String' path='/minifi-nar-bundles/minifi-framework-bundle/minifi-framework/minifi-framework-core/src/main/java/org/apache/nifi/minifi/status/StatusConfigReporter.java',2026-09-03T23:12:30
git@github.com:apache/ofbiz-framework.git,8636574::feature envy,8636574,feature envy,complexity,no_join_match,code_name='org.apache.ofbiz.base.util.UtilMisc.LocaleHolder.getAvailableLocaleList' path='/framework/base/src/main/java/org/apache/ofbiz/base/util/UtilMisc.java',2026-09-03T23:12:45
git@github.com:apache/ofbiz-framework.git,8636574::long method,8636574,long method,complexity,no_join_match,code_name='org.apache.ofbiz.base.util.UtilMisc.LocaleHolder.getAvailableLocaleList' path='/framework/base/src/main/java/org/apache/ofbiz/base/util/UtilMisc.java',2026-09-03T23:12:45
git@github.com:apache/ofbiz-framework.git,8660273::feature envy,8660273,feature envy,complexity,no_join_match,"code_name='org.apache.ofbiz.widget.model.ModelFormField.EntityOptions#addOptionValues List<OptionValue>|Map<String, Object>|Delegator' path='/framework/widget/src/main/java/org/apache/ofbiz/widget/model/ModelFormField.java'",2026-09-03T23:12:45
git@github.com:apache/ofbiz-framework.git,8660273::long method,8660273,long method,complexity,no_join_match,"code_name='org.apache.ofbiz.widget.model.ModelFormField.EntityOptions#addOptionValues List<OptionValue>|Map<String, Object>|Delegator' path='/framework/widget/src/main/java/org/apache/ofbiz/widget/model/ModelFormField.java'",2026-09-03T23:12:45
git@github.com:apache/ofbiz-framework.git,8662937::feature envy,8662937,feature envy,complexity,no_join_match,code_name='org.apache.ofbiz.content.content.ContentSearchSession.ContentSearchOptions.setResultSortOrder ResultSortOrder|HttpSession' path='/applications/content/src/main/java/org/apache/ofbiz/content/content/ContentSearchSession.java',2026-09-03T23:12:45
git@github.com:apache/ofbiz-framework.git,8662937::long method,8662937,long method,complexity,no_join_match,code_name='org.apache.ofbiz.content.content.ContentSearchSession.ContentSearchOptions.setResultSortOrder ResultSortOrder|HttpSession' path='/applications/content/src/main/java/org/apache/ofbiz/content/content/ContentSearchSession.java',2026-09-03T23:12:45
git@github.com:apache/poi.git,5562874::blob,5562874,blob,complexity,no_join_match,code_name='org.apache.poi.hemf.record.emf.HemfDraw.EmfPolyPolygon16' path='/src/scratchpad/src/org/apache/poi/hemf/record/emf/HemfDraw.java',2026-09-03T23:12:58
git@github.com:apache/poi.git,5562874::data class,5562874,data class,complexity,no_join_match,code_name='org.apache.poi.hemf.record.emf.HemfDraw.EmfPolyPolygon16' path='/src/scratchpad/src/org/apache/poi/hemf/record/emf/HemfDraw.java',2026-09-03T23:12:58
git@github.com:apache/poi.git,5593588::blob,5593588,blob,complexity,no_join_match,code_name='org.apache.poi.hemf.record.emf.HemfComment.EmfCommentDataPlus' path='/src/scratchpad/src/org/apache/poi/hemf/record/emf/HemfComment.java',2026-09-03T23:12:58
git@github.com:apache/poi.git,5593588::data class,5593588,data class,complexity,no_join_match,code_name='org.apache.poi.hemf.record.emf.HemfComment.EmfCommentDataPlus' path='/src/scratchpad/src/org/apache/poi/hemf/record/emf/HemfComment.java',2026-09-03T23:12:58
git@github.com:apache/calcite.git,4140191::feature envy,4140191,feature envy,persistence_history,entity_not_found_at_labelled_commit,"org.apache.calcite.linq4j.QueryableDefaults.selectManyN Queryable<T>|FunctionExpression<Function2<T, Integer, Enumerable<TResult>>>",2026-09-03T23:12:58
git@github.com:apache/calcite.git,4140191::long method,4140191,long method,persistence_history,entity_not_found_at_labelled_commit,"org.apache.calcite.linq4j.QueryableDefaults.selectManyN Queryable<T>|FunctionExpression<Function2<T, Integer, Enumerable<TResult>>>",2026-09-03T23:12:58
git@github.com:apache/tapestry-5.git,5799553::feature envy,5799553,feature envy,complexity,no_join_match,code_name='org.apache.tapestry5.internal.plastic.AnnotationBuilder.AnnotationValueHandler#invoke Object|Method|Object[]' path='/plastic/src/main/java/org/apache/tapestry5/internal/plastic/AnnotationBuilder.java',2026-09-03T23:13:06
git@github.com:apache/tapestry-5.git,5799553::long method,5799553,long method,complexity,no_join_match,code_name='org.apache.tapestry5.internal.plastic.AnnotationBuilder.AnnotationValueHandler#invoke Object|Method|Object[]' path='/plastic/src/main/java/org/apache/tapestry5/internal/plastic/AnnotationBuilder.java',2026-09-03T23:13:06
git@github.com:apache/tapestry-5.git,5802620::blob,5802620,blob,complexity,no_join_match,code_name='org.apache.tapestry5.internal.structure.ComponentPageElementImpl.BeginRenderPhase' path='/tapestry-core/src/main/java/org/apache/tapestry5/internal/structure/ComponentPageElementImpl.java',2026-09-03T23:13:06
git@github.com:apache/tapestry-5.git,5802620::data class,5802620,data class,complexity,no_join_match,code_name='org.apache.tapestry5.internal.structure.ComponentPageElementImpl.BeginRenderPhase' path='/tapestry-core/src/main/java/org/apache/tapestry5/internal/structure/ComponentPageElementImpl.java',2026-09-03T23:13:06
